id mostra,depuradora,N1(CG/L),N2(CG/L),IP4(CG/L),E(CG/L),Cabal últimes 24h(m3),Pluja(mm),Observacions,Valor puntual
DPAM-2022-03-21,PALAMÓS,16359,375,,,15179,0,,false
DPAM-2022-03-29,PALAMÓS,23272,16203,,,,,,false
DPAM-2022-04-04,PALAMÓS,68287,48504,,,14682,0,,false
DPAM-2022-04-11,PALAMÓS,40388,18851,,,14925,0,,false
DPAM-2022-04-19,PALAMÓS,14951,26563,,,13714,0,,false
DPAM-2022-04-25,PALAMÓS,1688,12250,,,16178,0,,false
DPAM-2022-05-02,PALAMÓS,19886,8026,,,15250,0,,false
DPAM-2022-05-09,PALAMÓS,34913,172839,,,13880,0,,false
DPAM-2022-05-16,PALAMÓS,36418,81380,,,14042,0,,false
DPAM-2022-05-23,PALAMÓS,130967,49154,,,14206,0,,false
DPAM-2022-05-30,PALAMÓS,27031,20021,,,13986,0,,false
DPAM-2022-06-07,PALAMÓS,846824,802431,,,14762,0,,false
DPAM-2022-06-13,PALAMÓS,35377,48862,,,15378,0,,false
DPAM-2022-06-20,PALAMÓS,352674,927567,,,17018,0,,false
DPAM-2022-07-04,PALAMÓS,230569,169272,,,15769,0,,false
DPAM-2022-07-18,PALAMÓS,18955,3014,,,19532,0,,false
DPAM-2022-08-08,PALAMÓS,5845,429,,,22668,0,,false
DPAM-2022-08-22,PALAMÓS,4027,378,,,20884,0,,false
DPAM-2022-09-12,PALAMÓS,19482,14480,,,15297,0,,false
DPAM-2022-09-26,PALAMÓS,9531,30325,,,15592,0,,false
DPDL-2020-07-06,PRAT_DE_LLOBREGAT_EL,100,,100,100,227360,0,,false
DPDL-2020-07-13,PRAT_DE_LLOBREGAT_EL,3234,,166,148,213456,0.5,,false
DPDL-2020-07-20,PRAT_DE_LLOBREGAT_EL,10293,,2244,148,233112,0,,false
DPDL-2020-07-27,PRAT_DE_LLOBREGAT_EL,16479,,23135,148,226127,0,,false
DPDL-2020-08-03,PRAT_DE_LLOBREGAT_EL,606,,148,,242497,0,,false
DPDL-2020-08-10,PRAT_DE_LLOBREGAT_EL,30006,,186,,198944,0,,false
DPDL-2020-08-17,PRAT_DE_LLOBREGAT_EL,148,,227788,,212168,0,,false
DPDL-2020-08-24,PRAT_DE_LLOBREGAT_EL,425742,,697871,,193632,0,Canvi metodològic,false
DPDL-2020-08-31,PRAT_DE_LLOBREGAT_EL,432655,,394883,,194551,0,,false
DPDL-2020-09-07,PRAT_DE_LLOBREGAT_EL,378665,,646193,,249858.28,0,,false
DPDL-2020-09-14,PRAT_DE_LLOBREGAT_EL,490046,,555584,,227665.85,0,,false
DPDL-2020-09-21,PRAT_DE_LLOBREGAT_EL,805419,,523789,,288481,0,,false
DPDL-2020-09-28,PRAT_DE_LLOBREGAT_EL,324454,,55254,,216423,0,,false
DPDL-2020-10-05,PRAT_DE_LLOBREGAT_EL,719081,,161218,,216000,0,,false
DPDL-2020-10-12,PRAT_DE_LLOBREGAT_EL,1026636,,96372,,231869,0,,false
DPDL-2020-10-19,PRAT_DE_LLOBREGAT_EL,1635333,,151476,,239834,0,,false
DPDL-2020-10-26,PRAT_DE_LLOBREGAT_EL,2665057,,171846,,239834,0,,false
DPDL-2020-11-02,PRAT_DE_LLOBREGAT_EL,7251177,,687315,,197152,0,,false
DPDL-2020-11-09,PRAT_DE_LLOBREGAT_EL,819995,,102947,,199518,0,Molta materia suspensió en conseqüència molta inhibició particularment IP4,false
DPDL-2020-11-16,PRAT_DE_LLOBREGAT_EL,881574,,253606,,190318,0,Molta materia suspensió en conseqüència molta inhibició particularment IP4,false
DPDL-2020-11-23,PRAT_DE_LLOBREGAT_EL,449751,,120279,,202089,0,Molta materia suspensió en conseqüència molta inhibició particularment IP4,false
DPDL-2020-11-30,PRAT_DE_LLOBREGAT_EL,546709,,30846,,229811,0,,false
DPDL-2020-12-08,PRAT_DE_LLOBREGAT_EL,496086,,63410,,166400,0,Molta materia suspensió en conseqüència molta inhibició particularment IP4,false
DPDL-2020-12-14,PRAT_DE_LLOBREGAT_EL,934076,,20240,,179309.26,0,Molta materia suspensió en conseqüència molta inhibició particularment IP4,false
DPDL-2020-12-21,PRAT_DE_LLOBREGAT_EL,1751017,,372524,,221611.14,0,Molta materia suspensió en conseqüència molta inhibició particularment IP4,false
DPDL-2020-12-28,PRAT_DE_LLOBREGAT_EL,752401,,205006,,215696,0,Molta materia suspensió en conseqüència molta inhibició particularment IP4,false
DPDL-2021-01-04,PRAT_DE_LLOBREGAT_EL,1686416,,152924,,203705,0,Molta materia suspensió,false
DPDL-2021-01-11,PRAT_DE_LLOBREGAT_EL,6890482,,1352158,,213122,0,Molta materia suspensió,false
DPDL-2021-01-18,PRAT_DE_LLOBREGAT_EL,2888376,,899174,,212842,0,,false
DPDL-2021-01-25,PRAT_DE_LLOBREGAT_EL,1529126,,656716,,218744,0,,false
DPDL-2021-02-01,PRAT_DE_LLOBREGAT_EL,1865310,,762739,,192140,0,Molt material en suspensió,false
DPDL-2021-02-08,PRAT_DE_LLOBREGAT_EL,1436039,,105329,,269713,0,Molt material en suspensió,false
DPDL-2021-02-15,PRAT_DE_LLOBREGAT_EL,1630252,,21420,,230830,0,Molt material en suspensió. IP4 repetida i continua inhibició.,false
DPDL-2021-02-22,PRAT_DE_LLOBREGAT_EL,895831,,237144,,239644,0,Molt material en suspensió. IP4 repetida i continua inhibició.,false
DPDL-2021-03-01,PRAT_DE_LLOBREGAT_EL,785576,,8333,,221754,0,Molt material en suspensió. IP4 repetida i continua inhibició.,false
DPDL-2021-03-08,PRAT_DE_LLOBREGAT_EL,1113928,,782740,,229770,0,Molt material en suspensió,false
DPDL-2021-03-15,PRAT_DE_LLOBREGAT_EL,720884,,8510,,191340,0,Molt material en suspensió i espessa,false
DPDL-2021-03-22,PRAT_DE_LLOBREGAT_EL,727593,,63516,,179180,0,Molt material en suspensió,false
DPDL-2021-03-29,PRAT_DE_LLOBREGAT_EL,1393986,,271526,,193572,0,Molt material en suspensió,false
DPDL-2021-04-05,PRAT_DE_LLOBREGAT_EL,449618,,,,197253,0,Molt material en suspensió,false
DPDL-2021-04-05,PRAT_DE_LLOBREGAT_EL,,,222013,,197253,0,Molt material en suspensió,false
DPDL-2021-04-12,PRAT_DE_LLOBREGAT_EL,351437,,10564,,233406,0,Molt material en suspensió,false
DPDL-2021-04-19,PRAT_DE_LLOBREGAT_EL,195285,,40831,,241054,0,Molt material en suspensió,false
DPDL-2021-04-26,PRAT_DE_LLOBREGAT_EL,334999,,14701,,245060,0,Molt material en suspensió,false
DPDL-2021-05-03,PRAT_DE_LLOBREGAT_EL,138908,,5970,,216933,0,Molt material en suspensió,false
DPDL-2021-05-10,PRAT_DE_LLOBREGAT_EL,118071,,967,,204436,0,Molt material en suspensió,false
DPDL-2021-05-17,PRAT_DE_LLOBREGAT_EL,51005,,800,,200269,0,Molt material en suspensió,false
DPDL-2021-05-24,PRAT_DE_LLOBREGAT_EL,187238,,68825,,173635,0,Molt material en suspensió,false
DPDL-2021-05-31,PRAT_DE_LLOBREGAT_EL,73445,,11124,,194628,0,Molt material en suspensió,false
DPDL-2021-06-07,PRAT_DE_LLOBREGAT_EL,146328,,1211,,229879,0,Molt material en suspensió,false
DPDL-2021-06-14,PRAT_DE_LLOBREGAT_EL,36616,,1440,,189491,0,Molt material en suspensió,false
DPDL-2021-06-21,PRAT_DE_LLOBREGAT_EL,47026,,2337,,190194,0,Molt material en suspensió,false
DPDL-2021-06-28,PRAT_DE_LLOBREGAT_EL,833829,,50906,,202723,0,Molt material en suspensióRepetició dues dianes,false
DPDL-2021-07-05,PRAT_DE_LLOBREGAT_EL,1852800,,568943,,192271,0,Molt material en suspensió,false
DPDL-2021-07-12,PRAT_DE_LLOBREGAT_EL,3288674,,1287069,,212223,0,Molt material en suspensió,false
DPDL-2021-07-19,PRAT_DE_LLOBREGAT_EL,2482281,,944255,,200378,0,Molt material en suspensió,false
DPDL-2021-07-26,PRAT_DE_LLOBREGAT_EL,852675,,236705,,204460,0,Molt material en suspensió,false
DPDL-2021-08-02,PRAT_DE_LLOBREGAT_EL,1731935,,457801,,182486,0,Molt material en suspensió,false
DPDL-2021-08-09,PRAT_DE_LLOBREGAT_EL,662396,,181232,,169063,0,Molt material en suspensió,false
DPDL-2021-08-16,PRAT_DE_LLOBREGAT_EL,2589274,,835677,,192965,0,Molt material en suspensió,false
DPDL-2021-08-23,PRAT_DE_LLOBREGAT_EL,271893,,291562,,181526,0,Molt material en suspensió,false
DPDL-2021-08-30,PRAT_DE_LLOBREGAT_EL,173583,,154565,,234629,0,Molt material en suspensió,false
DPDL-2021-09-06,PRAT_DE_LLOBREGAT_EL,184739,,59842,,186062,0,Molt material en suspensió,false
DPDL-2021-09-13,PRAT_DE_LLOBREGAT_EL,85439,,35687,,195845,0,,false
DPDL-2021-09-20,PRAT_DE_LLOBREGAT_EL,99905,,63926,,240914,0,,false
DPDL-2021-09-27,PRAT_DE_LLOBREGAT_EL,109650,,20576,,190519,0,,false
DPDL-2021-10-04,PRAT_DE_LLOBREGAT_EL,51458,,3273,,288705,0,,false
DPDL-2021-10-13,PRAT_DE_LLOBREGAT_EL,175877,,6141,,196433,0,,false
DPDL-2021-10-18,PRAT_DE_LLOBREGAT_EL,46994,,38832,,204167,0,,false
DPDL-2021-10-25,PRAT_DE_LLOBREGAT_EL,208891,,47487,,189257,0,,false
DPDL-2021-11-01,PRAT_DE_LLOBREGAT_EL,169361,,47097,,,,,false
DPDL-2021-11-08,PRAT_DE_LLOBREGAT_EL,200115,,19992,,193575,0,,false
DPDL-2021-11-15,PRAT_DE_LLOBREGAT_EL,343697,,45283,,196122,0,,false
DPDL-2021-11-22,PRAT_DE_LLOBREGAT_EL,344846,,167761,,197628,0,,false
DPDL-2021-11-29,PRAT_DE_LLOBREGAT_EL,463087,,4306,,181120,0,,false
DPDL-2021-12-06,PRAT_DE_LLOBREGAT_EL,739606,,581981,,,,,false
DPDL-2021-12-13,PRAT_DE_LLOBREGAT_EL,1400631,,321655,,186059,0,,false
DPDL-2021-12-20,PRAT_DE_LLOBREGAT_EL,958328,,285297,,206071,0,,false
DPDL-2021-12-27,PRAT_DE_LLOBREGAT_EL,3028995,,1712045,,199984,0,,false
DPDL-2022-01-10,PRAT_DE_LLOBREGAT_EL,2995821,,2279550,,202960,0,,false
DPDL-2022-01-17,PRAT_DE_LLOBREGAT_EL,1762536,,854570,,193557,0,,false
DPDL-2022-01-24,PRAT_DE_LLOBREGAT_EL,1327452,,1089242,,190134,0,,false
DPDL-2022-01-31,PRAT_DE_LLOBREGAT_EL,866613,,156191,,185771,0,Molt material en suspensió,false
DPDL-2022-02-07,PRAT_DE_LLOBREGAT_EL,646821,,147161,,185849,0,,false
DPDL-2022-02-14,PRAT_DE_LLOBREGAT_EL,682937,,81804,,192218,0,,false
DPDL-2022-02-21,PRAT_DE_LLOBREGAT_EL,374089,,175884,,,0,,false
DPDL-2022-02-28,PRAT_DE_LLOBREGAT_EL,1000030,,84762,,202546,0,,false
DPDL-2022-03-07,PRAT_DE_LLOBREGAT_EL,1155367,,51957,,196383,0,,false
DPDL-2022-03-14,PRAT_DE_LLOBREGAT_EL,1251378,,123953,,188166,0,,false
DPDL-2022-03-21,PRAT_DE_LLOBREGAT_EL,354648,,41122,,162327,0,,false
DPDL-2022-03-28,PRAT_DE_LLOBREGAT_EL,535346,,30906,,191772,0,,false
DPDL-2022-04-04,PRAT_DE_LLOBREGAT_EL,1338792,,246852,,184832,0,,false
DPDL-2022-04-11,PRAT_DE_LLOBREGAT_EL,982728,,904570,,179644,0,,false
DPDL-2022-04-19,PRAT_DE_LLOBREGAT_EL,1192352,,326074,,188328,0,,false
DPDL-2022-04-25,PRAT_DE_LLOBREGAT_EL,1871178,,816156,,189041,0,,false
DPDL-2022-05-02,PRAT_DE_LLOBREGAT_EL,567585,,314224,,190160,0,,false
DPDL-2022-05-09,PRAT_DE_LLOBREGAT_EL,1073889,,665131,,192581,0,,false
DPDL-2022-05-16,PRAT_DE_LLOBREGAT_EL,1340101,,1247370,,188975,0,,false
DPDL-2022-05-23,PRAT_DE_LLOBREGAT_EL,871237,,547272,,193897,0,,false
DPDL-2022-05-30,PRAT_DE_LLOBREGAT_EL,1076902,,412289,,189171,0,,false
DPDL-2022-06-06,PRAT_DE_LLOBREGAT_EL,2272881,,163006,,,,,false
DPDL-2022-06-13,PRAT_DE_LLOBREGAT_EL,2351570,,816831,,210112,0,,false
DPDL-2022-06-20,PRAT_DE_LLOBREGAT_EL,1522577,,1275176,,191249,0,,false
DPDL-2022-06-27,PRAT_DE_LLOBREGAT_EL,3754928,,1909549,,182855,0,,false
DPDL-2022-07-04,PRAT_DE_LLOBREGAT_EL,3883076,,568241,,199559,0,,false
DPDL-2022-07-11,PRAT_DE_LLOBREGAT_EL,1848222,,1062114,,185303,0,,false
DPDL-2022-07-18,PRAT_DE_LLOBREGAT_EL,1468902,,572644,,199463,0,,false
DPDL-2022-07-25,PRAT_DE_LLOBREGAT_EL,1859677,,335201,,197196,0,,false
DPDL-2022-08-08,PRAT_DE_LLOBREGAT_EL,11199472,,318762,,176548,0,,false
DPDL-2022-08-22,PRAT_DE_LLOBREGAT_EL,1857091,,315398,,200031,0,,false
DPDL-2022-09-05,PRAT_DE_LLOBREGAT_EL,533492,,57046,,196571,0,,false
DPDL-2022-09-12,PRAT_DE_LLOBREGAT_EL,478433,,287491,,200928,0,,false
DPDL-2022-09-19,PRAT_DE_LLOBREGAT_EL,2616207,,163601,,193410,0,,false
DPDL-2022-09-26,PRAT_DE_LLOBREGAT_EL,1245117,,1094672,,185034,0,,false
DPDL-2022-10-03,PRAT_DE_LLOBREGAT_EL,1644221,,495813,,,,,false
DPSU-2020-07-13,PONT_DE_SUERT_EL,2249,,,2183,940,17.2,,false
DPSU-2020-07-27,PONT_DE_SUERT_EL,62226,,,450,976,0,,false
DPSU-2020-08-10,PONT_DE_SUERT_EL,300,300,,,1088,0.5,,false
DPSU-2020-08-24,PONT_DE_SUERT_EL,450,450,,450,1064,0,,false
DPSU-2020-09-07,PONT_DE_SUERT_EL,179,179,,,1008,0,Canvi Metodològic,false
DPSU-2020-09-21,PONT_DE_SUERT_EL,143,143,,,1126,10.8,,false
DPSU-2020-10-05,PONT_DE_SUERT_EL,171,4635,,,928,0,,false
DPSU-2020-10-20,PONT_DE_SUERT_EL,28995,76408,,,,,,false
DPSU-2020-11-02,PONT_DE_SUERT_EL,562,6614,,,968,0,,false
DPSU-2020-11-16,PONT_DE_SUERT_EL,21757,23071,,,920,0,,false
DPSU-2020-11-30,PONT_DE_SUERT_EL,1554,3080,,,874,0,,false
DPSU-2020-12-14,PONT_DE_SUERT_EL,955,1592,,,890,2.1,,false
DPSU-2020-12-28,PONT_DE_SUERT_EL,6010,171,,,874,0.6,,false
DPSU-2021-01-11,PONT_DE_SUERT_EL,17950,57920,,,880,0,,false
DPSU-2021-01-25,PONT_DE_SUERT_EL,24721,14811,,,1148,0,,false
DPSU-2021-02-08,PONT_DE_SUERT_EL,35150,36327,,,1084,0.4,,false
DPSU-2021-02-23,PONT_DE_SUERT_EL,48594,73977,,,,,,false
DPSU-2021-03-08,PONT_DE_SUERT_EL,63532,154475,,,1188,1.6,,false
DPSU-2021-03-22,PONT_DE_SUERT_EL,103953,95813,,,1062,0,,false
DPSU-2021-04-05,PONT_DE_SUERT_EL,28942,28765,,,1082,0,,false
DPSU-2021-04-19,PONT_DE_SUERT_EL,171,171,,,924,0,,false
DPSU-2021-05-03,PONT_DE_SUERT_EL,293,293,,,1188,0,,false
DPSU-2021-05-17,PONT_DE_SUERT_EL,250,250,,,1032,0,,false
DPSU-2021-05-31,PONT_DE_SUERT_EL,280,280,,,1026,300000,,false
DPSU-2021-06-14,PONT_DE_SUERT_EL,1256,200,,,1058,0,,false
DPSU-2021-06-28,PONT_DE_SUERT_EL,1226,200,,,1054,0,,true
DPSU-2021-07-12,PONT_DE_SUERT_EL,40731,19172,,,944,0,Canvi metodològic,false
DPSU-2021-07-26,PONT_DE_SUERT_EL,379,1866,,,1028,0,,false
DPSU-2021-08-09,PONT_DE_SUERT_EL,392,392,,,1114,0,,false
DPSU-2021-08-23,PONT_DE_SUERT_EL,34585,7443,,,1090,0,,false
DPSU-2021-09-06,PONT_DE_SUERT_EL,340,340,,,968,0,,false
DPSU-2021-09-20,PONT_DE_SUERT_EL,352,352,,,924,0,,false
DPSU-2021-10-04,PONT_DE_SUERT_EL,1719,392,,,914,0,,false
DPSU-2021-10-18,PONT_DE_SUERT_EL,648,376,,,942,0,,false
DPSU-2021-11-02,PONT_DE_SUERT_EL,6141,5658,,,992,1.7,,false
DPSU-2021-11-15,PONT_DE_SUERT_EL,34155,12841,,,876,0,,false
DPSU-2021-11-29,PONT_DE_SUERT_EL,21968,10279,,,1078,0,,false
DPSU-2021-12-13,PONT_DE_SUERT_EL,326034,410634,,,1214,0,,false
DPSU-2021-12-27,PONT_DE_SUERT_EL,264812,338819,,,894,0,,false
DPSU-2022-01-10,PONT_DE_SUERT_EL,498916,449702,,,1172,5.8,,false
DPSU-2022-01-24,PONT_DE_SUERT_EL,808169,621833,,,888,0,,false
DPSU-2022-02-07,PONT_DE_SUERT_EL,177359,445919,,,760,0,,false
DPSU-2022-02-21,PONT_DE_SUERT_EL,23334,36545,,,842,,,false
DPSU-2022-03-07,PONT_DE_SUERT_EL,27440,104399,,,668,0.6,,false
DPSU-2022-03-21,PONT_DE_SUERT_EL,729,2473,,,984,0.9,,false
DPSU-2022-04-04,PONT_DE_SUERT_EL,104166,88466,,,984,0,,false
DPSU-2022-04-19,PONT_DE_SUERT_EL,147938,201892,,,1786,26.8,,false
DPSU-2022-05-02,PONT_DE_SUERT_EL,58498,35841,,,1157,2.2,,false
DPSU-2022-05-16,PONT_DE_SUERT_EL,112552,193283,,,1096,0,,false
DPSU-2022-05-30,PONT_DE_SUERT_EL,122982,171338,,,1217,1.3,,false
DPSU-2022-06-13,PONT_DE_SUERT_EL,66924,151153,,,1063,0,,false
DPSU-2022-06-27,PONT_DE_SUERT_EL,716354,926541,,,1332,10.7,,false
DPSU-2022-07-11,PONT_DE_SUERT_EL,908280,1036174,,,1125,0,,false
DPSU-2022-07-25,PONT_DE_SUERT_EL,284277,372567,,,985,0,,false
DPSU-2022-08-08,PONT_DE_SUERT_EL,14034,7339,,,1113,2.6,,false
DPSU-2022-08-22,PONT_DE_SUERT_EL,2171,6076,,,1029,0,,true
DPSU-2022-09-05,PONT_DE_SUERT_EL,21570,24718,,,823,0,,false
DPSU-2022-09-19,PONT_DE_SUERT_EL,38285,38888,,,851,0,,false
DPSU-2022-10-03,PONT_DE_SUERT_EL,126901,318156,,,876,0,,false
DPUI-2020-07-06,PUIGCERDÀ,148,,148,148,9134,0,,false
DPUI-2020-07-13,PUIGCERDÀ,241,,148,148,9814,5.3,,true
DPUI-2020-07-20,PUIGCERDÀ,148,,148,148,11502,2.4,,false
DPUI-2020-07-27,PUIGCERDÀ,440,,19063,148,9990,0,,false
DPUI-2020-08-03,PUIGCERDÀ,606,,148,,8228,0,Valor Puntual,false
DPUI-2020-08-10,PUIGCERDÀ,2394,,1612,,12203,0.1,,false
DPUI-2020-08-17,PUIGCERDÀ,3442,,2122,,9739,0,,true
DPUI-2020-08-24,PUIGCERDÀ,141556,,116869,,8659,0,Canvi metodològic,false
DPUI-2020-08-31,PUIGCERDÀ,264849,,867630,,12768,0.1,,false
DPUI-2020-09-07,PUIGCERDÀ,2100427,,559782,,,,,false
DPUI-2020-09-14,PUIGCERDÀ,866532,,297115,,7780,0,,false
DPUI-2020-09-21,PUIGCERDÀ,1754981,,340514,,9263,3.4,,false
DPUI-2020-09-28,PUIGCERDÀ,1163022,,232830,,7219,0,,false
DPUI-2020-10-05,PUIGCERDÀ,811014,,66309,,5986,0,,false
DPUI-2020-10-12,PUIGCERDÀ,1185914,,469024,,6811,0.2,,false
DPUI-2020-10-19,PUIGCERDÀ,200958,,47181,,5990,0,,false
DPUI-2020-10-26,PUIGCERDÀ,2591793,,393339,,6025,1.7,,false
DPUI-2020-11-02,PUIGCERDÀ,2278079,,686280,,4702,0,,false
DPUI-2020-11-09,PUIGCERDÀ,1094498,,1702172,,5677,0,,false
DPUI-2020-11-16,PUIGCERDÀ,250069,,191966,,4914,0,,false
DPUI-2020-11-23,PUIGCERDÀ,535908,,359966,,5155,0,,false
DPUI-2020-11-30,PUIGCERDÀ,673639,,274711,,5462,0,,false
DPUI-2020-12-08,PUIGCERDÀ,1325545,,157994,,5435,0.2,,false
DPUI-2020-12-14,PUIGCERDÀ,4722137,,2256555,,5932,0,,false
DPUI-2020-12-21,PUIGCERDÀ,5078120,,1142022,,5137,0,,false
DPUI-2020-12-28,PUIGCERDÀ,4108195,,4272702,,5469,0.6,,false
DPUI-2021-01-04,PUIGCERDÀ,5881123,,2561957,,4618,0,,false
DPUI-2021-01-11,PUIGCERDÀ,18375186,,9273148,,4337,0,,false
DPUI-2021-01-18,PUIGCERDÀ,863925,,781623,,4535,0,,false
DPUI-2021-01-25,PUIGCERDÀ,1913213,,2629545,,5158,0,,false
DPUI-2021-02-01,PUIGCERDÀ,1190276,,1697987,,6791,0.8,,false
DPUI-2021-02-08,PUIGCERDÀ,510418,,569664,,6679,5.8,,false
DPUI-2021-02-15,PUIGCERDÀ,683742,,147326,,5471,0,,false
DPUI-2021-02-22,PUIGCERDÀ,526572,,114774,,11120,19.9,,false
DPUI-2021-03-01,PUIGCERDÀ,206954,,21391,,5007,0,,false
DPUI-2021-03-08,PUIGCERDÀ,179430,,7946,,5048,0,,false
DPUI-2021-03-15,PUIGCERDÀ,136736,,46416,,4301,0,,false
DPUI-2021-03-22,PUIGCERDÀ,250501,,54488,,4131,0,,false
DPUI-2021-03-29,PUIGCERDÀ,2049282,,299179,,5486,0,,false
DPUI-2021-04-05,PUIGCERDÀ,341142,,,,7201,0,,false
DPUI-2021-04-05,PUIGCERDÀ,,,65056,,7201,0,,false
DPUI-2021-04-12,PUIGCERDÀ,162365,,22548,,6249,0,,false
DPUI-2021-04-19,PUIGCERDÀ,352966,,68695,,5918,0,,false
DPUI-2021-04-26,PUIGCERDÀ,65585,,23589,,8146,15.3,,false
DPUI-2021-05-03,PUIGCERDÀ,133042,,148334,,9534,0,,false
DPUI-2021-05-10,PUIGCERDÀ,68694,,14847,,8714,0.2,,false
DPUI-2021-05-17,PUIGCERDÀ,67386,,987,,8788,0,,false
DPUI-2021-05-24,PUIGCERDÀ,46913,,7815,,9734,0,,false
DPUI-2021-05-31,PUIGCERDÀ,24271,,12076,,10534,0,,false
DPUI-2021-06-07,PUIGCERDÀ,35346,,767,,11218,1.7,,false
DPUI-2021-06-14,PUIGCERDÀ,19594,,8229,,9848,27.7,,false
DPUI-2021-06-21,PUIGCERDÀ,2369,,733,,12541,0,Repetició IP4,false
DPUI-2021-06-28,PUIGCERDÀ,61253,,7419,,7735,0,Repetició IP4,false
DPUI-2021-07-05,PUIGCERDÀ,394341,,139084,,6188,0,Repetició IP4,false
DPUI-2021-07-12,PUIGCERDÀ,311238,,156726,,6484,0.4,,false
DPUI-2021-07-19,PUIGCERDÀ,602799,,178005,,7829,0,,false
DPUI-2021-07-26,PUIGCERDÀ,238830,,56477,,8111,1.9,,false
DPUI-2021-08-02,PUIGCERDÀ,205802,,26972,,10132,0,,false
DPUI-2021-08-09,PUIGCERDÀ,103992,,26022,,9230,0,,false
DPUI-2021-08-16,PUIGCERDÀ,170634,,43275,,7619,0,,false
DPUI-2021-08-23,PUIGCERDÀ,64879,,186064,,8639,0.4,,false
DPUI-2021-08-30,PUIGCERDÀ,165538,,255812,,8090,1.9,,false
DPUI-2021-09-06,PUIGCERDÀ,69498,,43873,,7717,0.2,,false
DPUI-2021-09-13,PUIGCERDÀ,50245,,6307,,8907,4.5,,false
DPUI-2021-09-20,PUIGCERDÀ,360911,,249091,,8350,2,,false
DPUI-2021-09-27,PUIGCERDÀ,81134,,36506,,5504,0,,false
DPUI-2021-10-04,PUIGCERDÀ,77161,,29648,,7950,9.4,,false
DPUI-2021-10-13,PUIGCERDÀ,94216,,32455,,5225,0,,false
DPUI-2021-10-18,PUIGCERDÀ,235679,,19298,,4320,0,,false
DPUI-2021-10-25,PUIGCERDÀ,460130,,76862,,3742,0,,false
DPUI-2021-11-01,PUIGCERDÀ,75438,,14667,,,,,false
DPUI-2021-11-08,PUIGCERDÀ,162754,,79505,,3874,0,,false
DPUI-2021-11-15,PUIGCERDÀ,315467,,51931,,4342,0,,false
DPUI-2021-11-22,PUIGCERDÀ,480200,,168144,,3688,0,,false
DPUI-2021-11-29,PUIGCERDÀ,213860,,8599,,4684,0.3,,false
DPUI-2021-12-06,PUIGCERDÀ,422629,,128390,,,,,false
DPUI-2021-12-13,PUIGCERDÀ,263186,,91878,,5679,0,,false
DPUI-2021-12-20,PUIGCERDÀ,797414,,656737,,4539,0,,false
DPUI-2021-12-27,PUIGCERDÀ,3411315,,2275612,,4880,0.4,,false
DPUI-2022-01-03,PUIGCERDÀ,2183294,,1896059,,3294,0,,false
DPUI-2022-01-10,PUIGCERDÀ,1697142,,1526051,,5303,16.8,Mostra puntual,false
DPUI-2022-01-17,PUIGCERDÀ,964061,,959893,,5711,0,Mostra puntual,false
DPUI-2022-01-24,PUIGCERDÀ,674249,,537465,,4734,0,,false
DPUI-2022-01-31,PUIGCERDÀ,994647,,269176,,4075,0,,false
DPUI-2022-02-07,PUIGCERDÀ,1107784,,64462,,4008,0,,false
DPUI-2022-02-14,PUIGCERDÀ,896743,,147037,,4392,1.8,,false
DPUI-2022-02-21,PUIGCERDÀ,551612,,166341,,4308,0,,false
DPUI-2022-02-28,PUIGCERDÀ,762888,,89691,,3767,0,,false
DPUI-2022-03-07,PUIGCERDÀ,347797,,47191,,4001,0,,false
DPUI-2022-03-14,PUIGCERDÀ,613525,,237555,,4833,2,,false
DPUI-2022-03-21,PUIGCERDÀ,519769,,43007,,4280,0.2,,false
DPUI-2022-03-28,PUIGCERDÀ,582071,,143669,,4603,0,,false
DPUI-2022-04-04,PUIGCERDÀ,1189681,,503607,,4719,0,,false
DPUI-2022-04-11,PUIGCERDÀ,1150061,,170604,,5213,0,,false
DPUI-2022-04-19,PUIGCERDÀ,1796271,,173501,,7372,5.2,,false
DPUI-2022-04-25,PUIGCERDÀ,752492,,338132,,6090,0.4,,false
DPUI-2022-05-02,PUIGCERDÀ,145713,,65376,,6726,35.8,,false
DPUI-2022-05-09,PUIGCERDÀ,691752,,210651,,7436,0,,false
DPUI-2022-05-16,PUIGCERDÀ,556879,,375129,,8568,0,,false
DPUI-2022-05-23,PUIGCERDÀ,203963,,58959,,9305,0,,false
DPUI-2022-05-30,PUIGCERDÀ,56429,,13883,,7176,0,,false
DPUI-2022-06-06,PUIGCERDÀ,319310,,32602,,,,,false
DPUI-2022-06-13,PUIGCERDÀ,158633,,116910,,11093,6.8,,false
DPUI-2022-06-20,PUIGCERDÀ,997002,,126320,,7269,0,,false
DPUI-2022-06-27,PUIGCERDÀ,2052692,,978323,,7110,0,,false
DPUI-2022-07-04,PUIGCERDÀ,2147168,,446095,,7420,0,,false
DPUI-2022-07-11,PUIGCERDÀ,1150722,,895705,,6591,0.5,,false
DPUI-2022-07-18,PUIGCERDÀ,1543087,,425863,,7676,0,,false
DPUI-2022-07-25,PUIGCERDÀ,1136092,,111210,,7770,0.1,,false
DPUI-2022-08-08,PUIGCERDÀ,1288679,,66738,,8873,0.1,,false
DPUI-2022-08-22,PUIGCERDÀ,964725,,43503,,10793,0,,false
DPUI-2022-09-05,PUIGCERDÀ,1211016,,161943,,7720,0,,false
DPUI-2022-09-12,PUIGCERDÀ,390399,,66697,,9153,0,,false
