id mostra,depuradora,LD(CG/L),N1(CG/L),N2(CG/L),IP4(CG/L),E(CG/L),Cabal últimes 24h(m3),Pluja(mm),Observacions,Valor puntual
DPDL-2021-06-07,PRAT_DE_LLOBREGAT_EL,1100,146328,,1211,,229879,0,Molt material en suspensió,false
DPDL-2021-06-14,PRAT_DE_LLOBREGAT_EL,1400,36616,,1440,,189491,0,Molt material en suspensió,false
DPDL-2021-06-21,PRAT_DE_LLOBREGAT_EL,733,47026,,2337,,190194,0,Molt material en suspensió,false
DPDL-2021-06-28,PRAT_DE_LLOBREGAT_EL,1700,833829,,50906,,202723,0,Molt material en suspensióRepetició dues dianes,false
DPDL-2021-07-05,PRAT_DE_LLOBREGAT_EL,2333,1852800,,568943,,192271,0,Molt material en suspensió,false
DPDL-2021-07-12,PRAT_DE_LLOBREGAT_EL,2333,3288674,,1287069,,212223,0,Molt material en suspensió,false
DPDL-2021-07-19,PRAT_DE_LLOBREGAT_EL,2333,2482281,,944255,,200378,0,Molt material en suspensió,false
DPDL-2021-07-26,PRAT_DE_LLOBREGAT_EL,2267,852675,,236705,,204460,0,Molt material en suspensió,false
DPDL-2021-08-02,PRAT_DE_LLOBREGAT_EL,1800,1731935,,457801,,182486,0,Molt material en suspensió,false
DPDL-2021-08-09,PRAT_DE_LLOBREGAT_EL,1600,662396,,181232,,169063,0,Molt material en suspensió,false
DPDL-2021-08-16,PRAT_DE_LLOBREGAT_EL,1733,2589274,,835677,,192965,0,Molt material en suspensió,false
DPDL-2021-08-23,PRAT_DE_LLOBREGAT_EL,1533,271893,,291562,,181526,0,Molt material en suspensió,false
DPDL-2021-08-30,PRAT_DE_LLOBREGAT_EL,1667,173583,,154565,,234629,0,Molt material en suspensió,false
DPDL-2021-09-06,PRAT_DE_LLOBREGAT_EL,1667,184739,,59842,,186062,0,Molt material en suspensió,false
DPDL-2021-09-13,PRAT_DE_LLOBREGAT_EL,1733,85439,,35687,,195845,0,,false
DPDL-2021-09-20,PRAT_DE_LLOBREGAT_EL,1733,99905,,63926,,240914,0,,false
DPDL-2021-09-27,PRAT_DE_LLOBREGAT_EL,2000,109650,,20576,,190519,0,,false
DPDL-2021-10-04,PRAT_DE_LLOBREGAT_EL,1600,51458,,3273,,288705,0,,false
DPDL-2021-10-13,PRAT_DE_LLOBREGAT_EL,1533,175877,,6141,,196433,0,,false
DPDL-2021-10-18,PRAT_DE_LLOBREGAT_EL,1800,46994,,38832,,204167,0,,false
DPDL-2021-10-25,PRAT_DE_LLOBREGAT_EL,2067,208891,,47487,,189257,0,,false
DPDL-2021-11-01,PRAT_DE_LLOBREGAT_EL,1600,169361,,47097,,,,,false
DPDL-2021-11-08,PRAT_DE_LLOBREGAT_EL,4000,200115,,19992,,193575,0,,false
DPDL-2021-11-15,PRAT_DE_LLOBREGAT_EL,2267,343697,,45283,,196122,0,,false
DPDL-2021-11-22,PRAT_DE_LLOBREGAT_EL,2200,344846,,167761,,197628,0,,false
DPDL-2021-11-29,PRAT_DE_LLOBREGAT_EL,2200,463087,,4306,,181120,0,,false
DPDL-2021-12-06,PRAT_DE_LLOBREGAT_EL,2067,739606,,581981,,,,,false
DPDL-2021-12-13,PRAT_DE_LLOBREGAT_EL,2667,1400631,,321655,,186059,0,,false
DPDL-2021-12-20,PRAT_DE_LLOBREGAT_EL,1800,958328,,285297,,206071,0,,false
DPDL-2021-12-27,PRAT_DE_LLOBREGAT_EL,2867,3028995,,1712045,,199984,0,,false
DPDL-2022-01-10,PRAT_DE_LLOBREGAT_EL,2467,2995821,,2279550,,202960,0,,false
DPDL-2022-01-17,PRAT_DE_LLOBREGAT_EL,2667,1762536,,854570,,193557,0,,false
DPDL-2022-01-24,PRAT_DE_LLOBREGAT_EL,3000,1327452,,1089242,,190134,0,,false
DPDL-2022-01-31,PRAT_DE_LLOBREGAT_EL,4000,866613,,156191,,185771,0,Molt material en suspensió,false
DPDL-2022-02-07,PRAT_DE_LLOBREGAT_EL,3000,646821,,147161,,185849,0,,false
DPDL-2022-02-14,PRAT_DE_LLOBREGAT_EL,3000,682937,,81804,,192218,0,,false
DPDL-2022-02-21,PRAT_DE_LLOBREGAT_EL,2933,374089,,175884,,,,,false
DPSU-2020-07-13,PONT_DE_SUERT_EL,450,2249,,,2183,940,17.2,,false
DPSU-2020-07-27,PONT_DE_SUERT_EL,450,62226,,,450,976,0,,false
DPSU-2020-08-10,PONT_DE_SUERT_EL,300,300,300,,,1088,0.5,,false
DPSU-2020-08-24,PONT_DE_SUERT_EL,450,450,450,,450,1064,0,,false
DPSU-2020-09-07,PONT_DE_SUERT_EL,179,179,179,,,1008,0,Canvi Metodològic,false
DPSU-2020-09-21,PONT_DE_SUERT_EL,143,143,143,,,1126,10.8,,false
DPSU-2020-10-05,PONT_DE_SUERT_EL,171,171,4635,,,928,0,,false
DPSU-2020-10-20,PONT_DE_SUERT_EL,171,28995,76408,,,,,,false
DPSU-2020-11-02,PONT_DE_SUERT_EL,171,562,6614,,,968,0,,false
DPSU-2020-11-16,PONT_DE_SUERT_EL,171,21757,23071,,,920,0,,false
DPSU-2020-11-30,PONT_DE_SUERT_EL,171,1554,3080,,,874,0,,false
DPSU-2020-12-14,PONT_DE_SUERT_EL,171,955,1592,,,890,2.1,,false
DPSU-2020-12-28,PONT_DE_SUERT_EL,171,6010,171,,,874,0.6,,false
DPSU-2021-01-11,PONT_DE_SUERT_EL,171,17950,57920,,,880,0,,false
DPSU-2021-01-25,PONT_DE_SUERT_EL,171,24721,14811,,,1148,0,,false
DPSU-2021-02-08,PONT_DE_SUERT_EL,171,35150,36327,,,1084,0.4,,false
DPSU-2021-02-23,PONT_DE_SUERT_EL,171,48594,73977,,,,,,false
DPSU-2021-03-08,PONT_DE_SUERT_EL,171,63532,154475,,,1188,1.6,,false
DPSU-2021-03-22,PONT_DE_SUERT_EL,171,103953,95813,,,1062,0,,false
DPSU-2021-04-05,PONT_DE_SUERT_EL,171,28942,28765,,,1082,0,,false
DPSU-2021-04-19,PONT_DE_SUERT_EL,171,171,171,,,924,0,,false
DPSU-2021-05-03,PONT_DE_SUERT_EL,293,293,293,,,1188,0,,false
DPSU-2021-05-17,PONT_DE_SUERT_EL,250,250,250,,,1032,0,,false
DPSU-2021-05-31,PONT_DE_SUERT_EL,280,280,280,,,1026,300000,,false
DPSU-2021-06-14,PONT_DE_SUERT_EL,200,1256,200,,,1058,0,,false
DPSU-2021-06-28,PONT_DE_SUERT_EL,200,1226,200,,,1054,0,,true
DPSU-2021-07-12,PONT_DE_SUERT_EL,392,40731,19172,,,944,0,Canvi metodològic,false
DPSU-2021-07-26,PONT_DE_SUERT_EL,379,379,1866,,,1028,0,,false
DPSU-2021-08-09,PONT_DE_SUERT_EL,392,392,392,,,1114,0,,false
DPSU-2021-08-23,PONT_DE_SUERT_EL,360,34585,7443,,,1090,0,,false
DPSU-2021-09-06,PONT_DE_SUERT_EL,340,340,340,,,968,0,,false
DPSU-2021-09-20,PONT_DE_SUERT_EL,352,352,352,,,924,0,,false
DPSU-2021-10-04,PONT_DE_SUERT_EL,392,1719,392,,,914,0,,false
DPSU-2021-10-18,PONT_DE_SUERT_EL,376,648,376,,,942,0,,false
DPSU-2021-11-02,PONT_DE_SUERT_EL,416,6141,5658,,,992,1.7,,false
DPSU-2021-11-15,PONT_DE_SUERT_EL,280,34155,12841,,,876,0,,false
DPSU-2021-11-29,PONT_DE_SUERT_EL,296,21968,10279,,,1078,0,,false
DPSU-2021-12-13,PONT_DE_SUERT_EL,280,326034,410634,,,1214,0,,false
DPSU-2021-12-27,PONT_DE_SUERT_EL,256,264812,338819,,,894,0,,false
DPSU-2022-01-10,PONT_DE_SUERT_EL,376,498916,449702,,,1172,5.8,,false
DPSU-2022-01-24,PONT_DE_SUERT_EL,280,808169,621833,,,888,0,,false
DPSU-2022-02-07,PONT_DE_SUERT_EL,308,177359,445919,,,760,0,,false
DPSU-2022-02-21,PONT_DE_SUERT_EL,280,23334,36545,,,842,0,,false
DPUI-2020-07-06,PUIGCERDÀ,148,148,,148,148,9134,0,,false
DPUI-2020-07-13,PUIGCERDÀ,148,241,,148,148,9814,5.3,,true
DPUI-2020-07-20,PUIGCERDÀ,148,148,,148,148,11502,2.4,,false
DPUI-2020-07-27,PUIGCERDÀ,148,440,,19063,148,9990,0,,false
DPUI-2020-08-03,PUIGCERDÀ,148,606,,148,,8228,0,Valor Puntual,false
DPUI-2020-08-10,PUIGCERDÀ,148,2394,,1612,,12203,0.1,,false
DPUI-2020-08-17,PUIGCERDÀ,148,3442,,2122,,9739,0,,true
DPUI-2020-08-24,PUIGCERDÀ,667,141556,,116869,,8659,0,Canvi metodològic,false
DPUI-2020-08-31,PUIGCERDÀ,667,264849,,867630,,12768,0.1,,false
DPUI-2020-09-07,PUIGCERDÀ,833,2100427,,559782,,,,,false
DPUI-2020-09-14,PUIGCERDÀ,667,866532,,297115,,7780,0,,false
DPUI-2020-09-21,PUIGCERDÀ,667,1754981,,340514,,9263,3.4,,false
DPUI-2020-09-28,PUIGCERDÀ,667,1163022,,232830,,7219,0,,false
DPUI-2020-10-05,PUIGCERDÀ,833,811014,,66309,,5986,0,,false
DPUI-2020-10-12,PUIGCERDÀ,833,1185914,,469024,,6811,0.2,,false
DPUI-2020-10-19,PUIGCERDÀ,500,200958,,47181,,5990,0,,false
DPUI-2020-10-26,PUIGCERDÀ,667,2591793,,393339,,6025,1.7,,false
DPUI-2020-11-02,PUIGCERDÀ,667,2278079,,686280,,4702,0,,false
DPUI-2020-11-09,PUIGCERDÀ,667,1094498,,1702172,,5677,0,,false
DPUI-2020-11-16,PUIGCERDÀ,833,250069,,191966,,4914,0,,false
DPUI-2020-11-23,PUIGCERDÀ,667,535908,,359966,,5155,0,,false
DPUI-2020-11-30,PUIGCERDÀ,667,673639,,274711,,5462,0,,false
DPUI-2020-12-08,PUIGCERDÀ,500,1325545,,157994,,5435,0.2,,false
DPUI-2020-12-14,PUIGCERDÀ,833,4722137,,2256555,,5932,0,,false
DPUI-2020-12-21,PUIGCERDÀ,833,5078120,,1142022,,5137,0,,false
DPUI-2020-12-28,PUIGCERDÀ,667,4108195,,4272702,,5469,0.6,,false
DPUI-2021-01-04,PUIGCERDÀ,833,5881123,,2561957,,4618,0,,false
DPUI-2021-01-11,PUIGCERDÀ,1067,18375186,,9273148,,4337,0,,false
DPUI-2021-01-18,PUIGCERDÀ,867,863925,,781623,,4535,0,,false
DPUI-2021-01-25,PUIGCERDÀ,733,1913213,,2629545,,5158,0,,false
DPUI-2021-02-01,PUIGCERDÀ,833,1190276,,1697987,,6791,0.8,,false
DPUI-2021-02-08,PUIGCERDÀ,833,510418,,569664,,6679,5.8,,false
DPUI-2021-02-15,PUIGCERDÀ,733,683742,,147326,,5471,0,,false
DPUI-2021-02-22,PUIGCERDÀ,1000,526572,,114774,,11120,19.9,,false
DPUI-2021-03-01,PUIGCERDÀ,833,206954,,21391,,5007,0,,false
DPUI-2021-03-08,PUIGCERDÀ,767,179430,,7946,,5048,0,,false
DPUI-2021-03-15,PUIGCERDÀ,1000,136736,,46416,,4301,0,,false
DPUI-2021-03-22,PUIGCERDÀ,833,250501,,54488,,4131,0,,false
DPUI-2021-03-29,PUIGCERDÀ,833,2049282,,299179,,5486,0,,false
DPUI-2021-04-05,PUIGCERDÀ,733,341142,,,,7201,0,,false
DPUI-2021-04-05,PUIGCERDÀ,1467,,,65056,,7201,0,,false
DPUI-2021-04-12,PUIGCERDÀ,533,162365,,22548,,6249,0,,false
DPUI-2021-04-19,PUIGCERDÀ,833,352966,,68695,,5918,0,,false
DPUI-2021-04-26,PUIGCERDÀ,833,65585,,23589,,8146,15.3,,false
DPUI-2021-05-03,PUIGCERDÀ,733,133042,,148334,,9534,0,,false
DPUI-2021-05-10,PUIGCERDÀ,833,68694,,14847,,8714,0.2,,false
DPUI-2021-05-17,PUIGCERDÀ,733,67386,,987,,8788,0,,false
DPUI-2021-05-24,PUIGCERDÀ,533,46913,,7815,,9734,0,,false
DPUI-2021-05-31,PUIGCERDÀ,800,24271,,12076,,10534,0,,false
DPUI-2021-06-07,PUIGCERDÀ,767,35346,,767,,11218,1.7,,false
DPUI-2021-06-14,PUIGCERDÀ,800,19594,,8229,,9848,27.7,,false
DPUI-2021-06-21,PUIGCERDÀ,733,2369,,733,,12541,0,Repetició IP4,false
DPUI-2021-06-28,PUIGCERDÀ,900,61253,,7419,,7735,0,Repetició IP4,false
DPUI-2021-07-05,PUIGCERDÀ,1400,394341,,139084,,6188,0,Repetició IP4,false
DPUI-2021-07-12,PUIGCERDÀ,1400,311238,,156726,,6484,0.4,,false
DPUI-2021-07-19,PUIGCERDÀ,1600,602799,,178005,,7829,0,,false
DPUI-2021-07-26,PUIGCERDÀ,1733,238830,,56477,,8111,1.9,,false
DPUI-2021-08-02,PUIGCERDÀ,1533,205802,,26972,,10132,0,,false
DPUI-2021-08-09,PUIGCERDÀ,1133,103992,,26022,,9230,0,,false
DPUI-2021-08-16,PUIGCERDÀ,1133,170634,,43275,,7619,0,,false
DPUI-2021-08-23,PUIGCERDÀ,1667,64879,,186064,,8639,0.4,,false
DPUI-2021-08-30,PUIGCERDÀ,1467,165538,,255812,,8090,1.9,,false
DPUI-2021-09-06,PUIGCERDÀ,2333,69498,,43873,,7717,0.2,,false
DPUI-2021-09-13,PUIGCERDÀ,1933,50245,,6307,,8907,4.5,,false
DPUI-2021-09-20,PUIGCERDÀ,1600,360911,,249091,,8350,2,,false
DPUI-2021-09-27,PUIGCERDÀ,1467,81134,,36506,,5504,0,,false
DPUI-2021-10-04,PUIGCERDÀ,2067,77161,,29648,,7950,9.4,,false
DPUI-2021-10-13,PUIGCERDÀ,1533,94216,,32455,,5225,0,,false
DPUI-2021-10-18,PUIGCERDÀ,2000,235679,,19298,,4320,0,,false
DPUI-2021-10-25,PUIGCERDÀ,2133,460130,,76862,,3742,0,,false
DPUI-2021-11-01,PUIGCERDÀ,1467,75438,,14667,,,,,false
DPUI-2021-11-08,PUIGCERDÀ,1200,162754,,79505,,3874,0,,false
DPUI-2021-11-15,PUIGCERDÀ,2000,315467,,51931,,4342,0,,false
DPUI-2021-11-22,PUIGCERDÀ,2133,480200,,168144,,3688,0,,false
DPUI-2021-11-29,PUIGCERDÀ,1600,213860,,8599,,4684,0.3,,false
DPUI-2021-12-06,PUIGCERDÀ,2000,422629,,128390,,,,,false
DPUI-2021-12-13,PUIGCERDÀ,1600,263186,,91878,,5679,0,,false
DPUI-2021-12-20,PUIGCERDÀ,1800,797414,,656737,,4539,0,,false
DPUI-2021-12-27,PUIGCERDÀ,1800,3411315,,2275612,,4880,0.4,,false
DPUI-2022-01-03,PUIGCERDÀ,2133,2183294,,1896059,,3294,0,,false
DPUI-2022-01-10,PUIGCERDÀ,1867,1697142,,1526051,,5303,16.8,Mostra puntual,false
DPUI-2022-01-17,PUIGCERDÀ,1867,964061,,959893,,5711,0,Mostra puntual,false
DPUI-2022-01-24,PUIGCERDÀ,1333,674249,,537465,,4734,0,,false
DPUI-2022-01-31,PUIGCERDÀ,1933,994647,,269176,,4075,0,,false
DPUI-2022-02-07,PUIGCERDÀ,1533,1107784,,64462,,4008,0,,false
DPUI-2022-02-14,PUIGCERDÀ,2000,896743,,147037,,4392,1.8,,false
DPUI-2022-02-21,PUIGCERDÀ,2000,551612,,166341,,4308,0,,false
DRIP-2020-07-06,RIPOLL,457,457,,,457,6681,0,,false
DRIP-2020-07-13,RIPOLL,257,10891,,,257,8802,10,,false
DRIP-2020-07-20,RIPOLL,200,6422,451,,,6316,0,,false
DRIP-2020-07-27,RIPOLL,236,4822,8148,,,7246,0,,false
DRIP-2020-08-03,RIPOLL,286,17236,286,,,6006,0,,true
DRIP-2020-08-10,RIPOLL,321,5656,5480,,,5694,0,,false
DRIP-2020-08-17,RIPOLL,407,407,407,,,5601,0,,false
DRIP-2020-08-24,RIPOLL,150,214,422,,,5755,0,,false
DRIP-2020-08-31,RIPOLL,321,8802,6435,,,9686,0,,false
DRIP-2020-09-07,RIPOLL,214,11988,6375,,,6965,0,,false
DRIP-2020-09-14,RIPOLL,289,2370,2527,,,6477,0,,false
DRIP-2020-09-21,RIPOLL,193,1022,470,,,10775,10,,false
DRIP-2020-09-28,RIPOLL,161,1043,1649,,,6009,0,,false
DRIP-2020-10-05,RIPOLL,279,3587,1123,,,6870,0,,false
DRIP-2020-10-12,RIPOLL,182,8989,5820,,,6744,0,,false
DRIP-2020-10-19,RIPOLL,171,29011,23538,,,6921,0,,false
DRIP-2020-10-26,RIPOLL,289,35534,34631,,,6709,0,,false
DRIP-2020-11-02,RIPOLL,171,9088,4971,,,6181,0,,false
DRIP-2020-11-09,RIPOLL,214,4561,3915,,,6969,0,,false
DRIP-2020-11-16,RIPOLL,193,12929,4775,,,5945,0,,false
DRIP-2020-11-23,RIPOLL,193,26282,37310,,,5549,0,,false
DRIP-2020-11-30,RIPOLL,214,64453,102733,,,9630,0,,false
DRIP-2020-12-08,RIPOLL,225,47397,12022,,,6783,0,,false
DRIP-2020-12-14,RIPOLL,225,53484,96483,,,6201,0,,false
DRIP-2020-12-21,RIPOLL,236,59600,66104,,,6190,0,,false
DRIP-2020-12-28,RIPOLL,193,40946,40733,,,6118,0,,false
DRIP-2021-01-04,RIPOLL,214,27454,54379,,,6103,0,,false
DRIP-2021-01-11,RIPOLL,193,32220,55386,,,5960,0,,false
DRIP-2021-01-18,RIPOLL,204,45699,33878,,,6123,0,,false
DRIP-2021-02-01,RIPOLL,332,68187,87234,,,6420,0,,false
DRIP-2021-02-08,RIPOLL,300,25546,42948,,,8373,5,,false
DRIP-2021-02-15,RIPOLL,225,2661,18426,,,6508,,,false
DRIP-2021-02-22,RIPOLL,161,13677,11068,,,12200,11,,false
DRIP-2021-03-01,RIPOLL,150,1815,3238,,,6006,,,false
DRIP-2021-03-08,RIPOLL,268,7638,7890,,,7983,,,false
DRIP-2021-03-15,RIPOLL,246,2477,7391,,,7307,,,false
DRIP-2021-03-22,RIPOLL,150,136214,81156,,,9134,0,,false
DRIP-2021-03-29,RIPOLL,214,88014,7239,,,6523,0,,false
DRIP-2021-04-05,RIPOLL,246,191199,62558,,,6886,0,,false
DRIP-2021-04-12,RIPOLL,321,11651,5479,,,7017,0,,false
DRIP-2021-04-19,RIPOLL,375,12098,1442,,,6792,0,,false
DRIP-2021-04-26,RIPOLL,375,31402,19904,,,9723,15,,false
DRIP-2021-05-03,RIPOLL,375,375,25694,,,9063,0,,false
DRIP-2021-05-10,RIPOLL,375,385,3479,,,8251,0,,false
DRIP-2021-05-17,RIPOLL,375,1527,1524,,,6861,0,,false
DRIP-2021-05-24,RIPOLL,375,375,1092,,,7599,0,,false
DRIP-2021-05-31,RIPOLL,429,803,1740,,,9003,0,,false
DRIP-2021-06-07,RIPOLL,375,5147,2518,,,12859,10,,false
DRIP-2021-11-29,RIPOLL,375,8278,7430,,,10404,0,,false
DRIP-2021-12-08,RIPOLL,563,107845,123679,,,10018,0,,false
DRIP-2021-12-13,RIPOLL,375,52377,24739,,,9809,0,,false
DRIP-2021-12-20,RIPOLL,375,45693,21960,,,9203,0,,false
DRIP-2021-12-27,RIPOLL,375,126513,,,,9590,0,,false
DRIP-2022-01-03,RIPOLL,375,120955,,,,10233,0,,false
DRIP-2022-01-10,RIPOLL,375,39126,,,,11980,3,,false
DRIP-2022-01-17,RIPOLL,375,112061,80593,,,12105,0,,false
DRIP-2022-01-31,RIPOLL,375,35651,63471,,,11066,0,,false
DRIP-2022-02-07,RIPOLL,375,70295,45222,,,10818,0,,false
DRIP-2022-02-14,RIPOLL,375,45546,3627,,,11777,4,,false
DRIP-2022-02-21,RIPOLL,375,20332,17313,,,10952,,,false
DRSS-2020-07-06,ROSES,100,100,,100,100,8385,0,,false
DRSS-2020-07-20,ROSES,148,418,,292,148,9754,0,,false
DRSS-2020-08-03,ROSES,148,148,,148,,9750,0,,false
DRSS-2020-08-17,ROSES,148,1260,,81577,,10483,0,,false
DRSS-2020-08-31,ROSES,833,50676,,61446,,7997,0,,false
DRSS-2020-09-14,ROSES,667,31883,,25989,,7233,0,,false
DRSS-2020-09-28,ROSES,833,216526,,53155,,,,,false
DRSS-2021-06-28,ROSES,1667,63529,,16667,,9291,0,,false
DRSS-2021-07-12,ROSES,1867,1559829,,571313,,8796,0,,false
DRSS-2021-07-26,ROSES,1533,212164,,92665,,9057,,,false
DRSS-2021-08-09,ROSES,1400,272055,,14663,,10746,0,,false
DRSS-2021-08-23,ROSES,1733,318505,,73312,,9618,0,,false
DRSS-2021-09-06,ROSES,1467,63552,,24263,,8451,0,,false
DRSS-2021-09-20,ROSES,1933,55868,,76146,,6839,0,,false
DRUB-2020-07-06,RUBÍ,148,148,,148,148,26536,0,,false
DRUB-2020-07-13,RUBÍ,148,148,,148,148,25278,2,,false
DRUB-2020-07-20,RUBÍ,148,696,,1046,148,22360,0,,false
DRUB-2020-07-27,RUBÍ,148,148,,264,148,25134,0,,true
DRUB-2020-08-03,RUBÍ,148,7791,,972,,25478,0,,false
DRUB-2020-08-10,RUBÍ,148,806,,167,,21126,0,,false
DRUB-2020-08-17,RUBÍ,148,13380,,29168,,23398,0,,false
DRUB-2020-08-24,RUBÍ,667,23383,,5303,,22874,0,Canvi metodològic,false
DRUB-2020-08-31,RUBÍ,667,241726,,1302347,,26204,0,,false
DRUB-2020-09-07,RUBÍ,667,518062,,660616,,27426,15,,false
DRUB-2020-09-14,RUBÍ,833,1077141,,144892,,25476,0,,false
DRUB-2020-09-21,RUBÍ,667,2974331,,362541,,26374,2,,false
DRUB-2020-09-28,RUBÍ,833,965107,,338150,,21164,0,,false
DRUB-2020-10-05,RUBÍ,667,789615,,106718,,25780,0,,false
DRUB-2020-10-12,RUBÍ,667,1081779,,111800,,22370,0,,false
DRUB-2020-10-19,RUBÍ,833,4334412,,509027,,23542,0,,false
DRUB-2020-10-26,RUBÍ,667,2344425,,335515,,24086,0,,false
DRUB-2020-11-02,RUBÍ,833,5991450,,4828588,,21330,0,,false
DRUB-2020-11-09,RUBÍ,833,1249713,,359953,,23938,0,,false
DRUB-2020-11-16,RUBÍ,833,278041,,173879,,21852,0,,false
DRUB-2020-11-23,RUBÍ,833,513912,,74748,,23690,0,,false
DRUB-2020-11-30,RUBÍ,833,419228,,37681,,23176,0,,false
DRUB-2020-12-08,RUBÍ,833,601941,,67810,,21280,0,,false
DRUB-2020-12-14,RUBÍ,667,819834,,860226,,23230,0,,false
DRUB-2020-12-21,RUBÍ,667,735185,,267022,,25516,0,,false
DRUB-2020-12-28,RUBÍ,833,1090526,,450439,,23216,0,,false
DRUB-2021-01-04,RUBÍ,667,2664367,,2214212,,21600,0,,false
DRUB-2021-01-11,RUBÍ,733,3730678,,2066979,,27158,7,,false
DRUB-2021-01-18,RUBÍ,933,1124379,,7564719,,24656,0,,false
DRUB-2021-01-25,RUBÍ,833,1914057,,1275776,,24764,0,,false
DRUB-2021-02-01,RUBÍ,667,1220127,,2947816,,23978,0,,false
DRUB-2021-02-08,RUBÍ,667,1784769,,384100,,25590,3,,false
DRUB-2021-02-15,RUBÍ,700,1344068,,165686,,23864,1,,false
DRUB-2021-02-22,RUBÍ,833,628747,,345519,,35464,20,,false
DRUB-2021-03-01,RUBÍ,867,1752041,,426118,,24182,0,,false
DRUB-2021-03-08,RUBÍ,833,1149445,,112424,,22380,0,,false
DRUB-2021-03-15,RUBÍ,833,1096511,,40088,,22680,0,,false
DRUB-2021-03-22,RUBÍ,833,517437,,244671,,23979,0,,false
DRUB-2021-03-29,RUBÍ,833,1230351,,319546,,22280,0,,false
DRUB-2021-04-05,RUBÍ,833,612238,,,,22374,0,,false
DRUB-2021-04-05,RUBÍ,1667,,,258555,,22374,0,,false
DRUB-2021-04-12,RUBÍ,833,546631,,95471,,24748,0,,false
DRUB-2021-04-19,RUBÍ,700,208996,,99964,,23600,0,,false
DRUB-2021-04-26,RUBÍ,767,383170,,28452,,27622,6,,false
DRUB-2021-05-03,RUBÍ,700,722441,,256635,,26434,0,,false
DRUB-2021-05-10,RUBÍ,567,303974,,20740,,26628,0,,false
DRUB-2021-05-17,RUBÍ,733,40856,,9576,,23312,0,,false
DRUB-2021-05-24,RUBÍ,600,109316,,9663,,21988,0,,false
DRUB-2021-05-31,RUBÍ,767,60249,,26691,,22742,0,,false
DRUB-2021-06-07,RUBÍ,767,82454,,7742,,23090,0,,false
DRUB-2021-06-14,RUBÍ,700,25586,,720,,21896,0,,false
DRUB-2021-06-21,RUBÍ,767,52582,,10329,,21980,0,,false
DRUB-2021-06-28,RUBÍ,833,407680,,70830,,20704,0,,false
DRUB-2021-07-05,RUBÍ,1200,1221747,,357175,,21276,0,,false
DRUB-2021-07-12,RUBÍ,1467,1589420,,1285560,,,,,false
DRUB-2021-07-19,RUBÍ,1600,2727948,,398228,,22520,0,,false
DRUB-2021-07-26,RUBÍ,1200,564866,,86704,,20444,0,,false
DRUB-2021-08-02,RUBÍ,1733,885052,,119902,,19660,0,,false
DRUB-2021-08-09,RUBÍ,1667,1140922,,381491,,14648,0,,false
DRUB-2021-08-16,RUBÍ,1600,1910643,,722295,,17212,0,,false
DRUB-2021-08-23,RUBÍ,1467,233586,,596838,,18480,0,,false
DRUB-2021-08-30,RUBÍ,1467,117491,,60556,,22660,0,,false
DRUB-2021-09-06,RUBÍ,1667,167197,,51120,,20776,0,,false
DRUB-2021-09-13,RUBÍ,1667,31095,,32025,,21816,0,,false
DRUB-2021-09-20,RUBÍ,1733,79906,,205104,,20316,0,,false
DRUB-2021-09-27,RUBÍ,1467,52312,,19489,,19984,0,,false
DRUB-2021-10-04,RUBÍ,1667,80404,,37645,,25800,23,,false
DRUB-2021-10-13,RUBÍ,1533,46877,,94703,,17188,0,,false
DRUB-2021-10-18,RUBÍ,1133,15321,,11333,,17476,0,,false
DRUB-2021-10-25,RUBÍ,1867,32900,,1867,,18592,0,,false
DRUB-2021-11-01,RUBÍ,1533,153340,,23013,,,,,false
DRUB-2021-11-08,RUBÍ,1533,86783,,33458,,19640,0,,false
DRUB-2021-11-15,RUBÍ,1867,387277,,266400,,22840,0,,false
DRUB-2021-11-22,RUBÍ,1600,279166,,63326,,21996,0,,false
DRUB-2021-11-29,RUBÍ,1667,225671,,15752,,23860,0,,false
DRUB-2021-12-06,RUBÍ,1667,710948,,144647,,,,,false
DRUB-2021-12-13,RUBÍ,2000,1168029,,365945,,22876,0,,false
DRUB-2021-12-20,RUBÍ,1667,1286828,,405994,,22396,0,,false
DRUB-2021-12-27,RUBÍ,1600,4443644,,3613380,,21000,0,,false
DRUB-2022-01-03,RUBÍ,1800,3850528,,3338989,,20136,0,,false
DRUB-2022-01-10,RUBÍ,1867,3397309,,4401530,,20464,2,,false
DRUB-2022-01-17,RUBÍ,1733,2507216,,2173659,,19832,0,,false
DRUB-2022-01-24,RUBÍ,1533,1510384,,1154572,,19764,0,,false
DRUB-2022-01-31,RUBÍ,2133,1246481,,262187,,21836,0,,false
DRUB-2022-02-07,RUBÍ,1667,849589,,200862,,19648,0,,false
DRUB-2022-02-14,RUBÍ,1533,518804,,37819,,22116,0,,false
DRUB-2022-02-21,RUBÍ,1667,245041,,307118,,21700,0,,false
DRUS-2020-07-06,REUS,450,450,,,450,17540,0,,false
DRUS-2020-07-13,REUS,450,450,,,450,18376,0,,false
DRUS-2020-07-20,REUS,420,420,,,420,18018,0,,false
DRUS-2020-07-27,REUS,450,450,,,450,18228,0,,false
DRUS-2020-08-03,REUS,360,8810,360,,,14980,0,Valor Puntual,false
DRUS-2020-08-10,REUS,300,3082,300,,,18643,0,,false
DRUS-2020-08-17,REUS,360,21836,360,,360,18037,0,Valor Puntual,false
DRUS-2020-08-24,REUS,450,5656,450,,450,16612,0,,false
